dataset,seed,c,method_prior,true_prior,prior_error,test_ap,test_auc,test_max_f1,test_anice,test_snice,test_ece,test_mce,test_brier,convergence_epoch,test_ap_norm,test_auc_norm,test_max_f1_norm,test_anice_norm,test_snice_norm,test_ece_norm,test_mce_norm,test_brier_norm,convergence_epoch_norm,performance_score,calibration_score,convergence_score,overall_score
MNIST,42,0.9,0.7,0.6474783197357518,0.052521680264248194,0.9984219632560921,0.9985797689125826,0.9848222471223388,0.19175068991076558,0.055880433967825306,0.003936886366317056,0.22372126579284668,0.011625279561977717,12,0.9975912665172654,0.998210598128165,0.9553521601395406,0.026069221956088434,0.004637789618363217,0.9939170177798176,0.819614881902309,0.9794871362859162,0.717948717948718,0.9837180082616571,0.5647452095084989,0.717948717948718,0.7554706452396247
FashionMNIST,42,0.5,1.0,0.6,0.4,0.996332711490948,0.99718374,0.9859854885200278,0.5787541365306138,0.35556369878461047,0.010624222635920152,0.411612501511207,0.012765641969762707,24,0.994402208531136,0.9964516894748884,0.9587740247634873,0.15000772472775525,0.0398798243432511,0.982063048216399,0.6067646316302393,0.9774673159067225,0.41025641025641024,0.9832093075898373,0.5512365089648734,0.41025641025641024,0.6482340756037069
FashionMNIST,42,0.5,0.2,0.6,0.39999999999999997,0.9941375108049015,0.9961245599999999,0.9816183816183817,1.6848897198749035,2.6129261761700446,0.3210156828299165,0.6513120121841501,0.21703936850280076,3,0.9910514288904112,0.9951171892717865,0.9459274663058661,0.5042495002456389,0.305340249246566,0.43186327157154014,0.3352240212246256,0.6156558137311267,0.9487179487179487,0.9773653614893546,0.4384665712038994,0.9487179487179487,0.7881832938037343
FashionMNIST,42,0.5,1.0,0.6,0.4,0.8194899454694624,0.87653268,0.9014519056261343,1.1249874109125928,1.1841924166497424,0.11066856074966493,0.4916333726474217,0.10951658495082402,9,0.724467371246876,0.8444389399191422,0.7101046794197242,0.32493984686326766,0.13732457844687326,0.8047244949895734,0.5161139826885124,0.806101156337388,0.7948717948717949,0.7596703301952474,0.517840811865123,0.7948717948717949,0.6907943123107217
FashionMNIST,42,0.5,auto,0.6,0.0,0.9964995424111964,0.9975329999999999,0.987937394078357,0.4801315996248011,0.27047331083251197,0.00801774297538213,0.3802875876426697,0.010762194645785967,20,0.9946568611715825,0.9968917351148507,0.9645158738694436,0.11842369189701768,0.029873398362823524,0.986683293007158,0.6422506708335978,0.981015840223189,0.5128205128205128,0.9853548233852923,0.5516493788647572,0.5128205128205128,0.6832749050235208
FashionMNIST,42,0.9,1.0,0.6551724137931034,0.3448275862068966,0.8376032647231744,0.88277302,0.9025715320536037,0.5684524403785374,0.3032141911483996,0.1061175481248647,0.29814445972442627,0.10703380488815556,15,0.7521157506260729,0.8523013759521345,0.7133982434828714,0.14670858925945754,0.03372364753079536,0.8127916181253325,0.7353054919841524,0.8104986792067835,0.641025641025641,0.772605123353693,0.5078056052213042,0.641025641025641,0.6404787898668794
FashionMNIST,42,0.9,0.2,0.6551724137931034,0.4551724137931034,0.9943671347703582,0.99639268,0.9813046937151949,1.9439864753137763,3.3035491226406664,0.34345046637086196,0.6882405152954908,0.2459206810947475,3,0.9914019295591499,0.9954550036134997,0.9450047020877018,0.5872256706714133,0.38655585491677896,0.39209538335197014,0.29339002561876415,0.5645009673833016,0.9487179487179487,0.9772872117534505,0.4447535803884456,0.9487179487179487,0.7902529136199483
IMDB,42,0.5,1.0,0.5999935352490545,0.4000064647509455,0.8745568820547204,0.8732917471999999,0.8039568345323741,0.8424638525541054,0.7336321955336941,0.1780830451470613,0.4400026846206051,0.19006858427049078,28,0.8085221782446262,0.8403555683677161,0.4233069988628727,0.2344612035165323,0.084339774747766,0.6852256072466778,0.574603165678931,0.6634267146862609,0.3076923076923077,0.6907282484917383,0.44841129317523365,0.3076923076923077,0.48227728311975987
IMDB,42,0.5,0.9,0.5999935352490545,0.3000064647509455,0.8731993744210051,0.8735677376000001,0.804765593301612,0.7369285810348045,0.5587771907066156,0.1599717486031726,0.3974713332062467,0.17951285806211778,22,0.8064500629386796,0.8407032989185709,0.4256860949191686,0.20066335583340358,0.06377724465218758,0.717329684166089,0.6227842783228716,0.6821231139776698,0.46153846153846156,0.6909464855921397,0.4573355353904443,0.46153846153846156,0.5366068275070152
MNIST,42,0.1,1.0,0.5153484491086185,0.48465155089138146,0.995557358180751,0.996100545863566,0.9721774193548387,0.5683474647881097,0.37084475004829986,0.017961687539611026,0.37778099807533055,0.023557601268900264,19,0.9932187002976105,0.9950869329697902,0.9181553333248567,0.14667497065058258,0.04167683940045483,0.9690566608994702,0.6450902296597327,0.958352498393432,0.5384615384615384,0.9688203221974191,0.5521702398007344,0.5384615384615384,0.686484033486564
MNIST,42,0.1,auto,0.5153484491086185,0.0,0.9951610421195158,0.9958003201021152,0.9720132410472464,0.14209981770593824,0.027939256846157712,0.007591293992707501,0.11233800498105712,0.021923375394701957,11,0.9926137588916971,0.9947086673873278,0.9176723760093023,0.010168446869662976,0.001351974059132499,0.9874392163011537,0.9457940240494482,0.9612470542840656,0.7435897435897436,0.9683316007627757,0.5812001431126926,0.7435897435897436,0.7643738291550707
IMDB,42,0.9,1.0,0.6551676094407446,0.3448323905592554,0.8827762281435281,0.8843305376000001,0.8116482679862962,0.9149767423320564,0.9570228844137251,0.17729767452701928,0.5212635575950919,0.19065462795801144,26,0.8210682828944244,0.8542637501978103,0.44593260700895887,0.25768357806957903,0.11060998512984979,0.6866177548897234,0.48254779607205467,0.6623887087198496,0.3589743589743589,0.7070882133670645,0.4399695645762113,0.3589743589743589,0.5020107123058782
IMDB,42,0.9,0.9,0.6551676094407446,0.24483239055925543,0.862481167019459,0.8653746112000001,0.7931819029502816,0.5454528234191083,0.32339841940000924,0.11926803023070096,0.2512525683338359,0.17190212349058664,1,0.7900896675659687,0.8303804748047855,0.39161077718484494,0.13934292335862244,0.036097264467240486,0.7894810788698995,0.7884263881241875,0.6956033170107312,1.0,0.6706936398518663,0.48979019436613624,1.0,0.7201612780726675
IMDB,42,0.5,1.0,0.5999935352490545,0.4000064647509455,0.8758433872800631,0.8779671584,0.8041537484591536,0.8529412764624218,0.7424052913669863,0.17150635442137718,0.40447205500983296,0.18599146941817832,17,0.8104859146556821,0.8462462925090186,0.42388625335067526,0.2378166160934554,0.08537146982153221,0.6968834465637523,0.6148535976698791,0.6706481379906379,0.5897435897435898,0.6935394868384587,0.46111465362785137,0.5897435897435898,0.5814659100699666
IMDB,42,0.5,0.5,0.5999935352490545,0.09999353524905452,0.8815663013569633,0.8830172384,0.806671382301478,0.2106553745959347,0.05616590719112798,0.054526394720971566,0.15438997911329122,0.1441383684123084,3,0.819221436695369,0.8526090757806822,0.43129228463379193,0.032123478929029184,0.004671360586214256,0.904242075756904,0.8981559679993119,0.7447787352174506,0.9487179487179487,0.7010409323699478,0.516794323697782,0.9487179487179487,0.7221844015952262
20News,42,0.1,1.0,0.5880662609871535,0.41193373901284647,0.9523215682996584,0.9381836511478412,0.887132395675927,0.6355758860561683,0.3833266692975772,0.0883416660954514,0.2994168040131321,0.10767418104184755,9,0.9272230920577392,0.9221152872049873,0.6679815013517713,0.16820498530146175,0.04314468323179192,0.8443011394122127,0.7338641325761532,0.8093644390768505,0.7948717948717949,0.8391066268714993,0.519775875919694,0.7948717948717949,0.717918099220996
20News,42,0.1,0.3,0.5880662609871535,0.28806626098715354,0.9493912441711093,0.9284856401884828,0.8884624610218277,1.184362071639413,1.2066580054932419,0.2524483137696277,0.453513271709871,0.185961155519674,3,0.9227502115174409,0.9098964031673846,0.6718941058754041,0.34395468153032505,0.13996647792905387,0.5534057622010108,0.5592978650762812,0.6707018302463225,0.9487179487179487,0.8348469068534099,0.4534653233965987,0.9487179487179487,0.7456767263226524
IMDB,42,0.9,1.0,0.6551676094407446,0.3448323905592554,0.8842028918559086,0.8842616992,0.8119876663909152,0.8518878877213497,0.7698839101113659,0.17229816521488128,0.41710763507419163,0.183605481356772,35,0.823245958836306,0.8541770181420866,0.44693100286771803,0.2374792665826298,0.0886028896226126,0.6954798830718358,0.6005395378961549,0.6748742219776593,0.1282051282051282,0.7081179932820368,0.45939515983017853,0.1282051282051282,0.4319060937724479
IMDB,42,0.9,0.5,0.6551676094407446,0.1551676094407446,0.8876147639861289,0.8889151136,0.8118629780059776,0.325362980183644,0.13007640224733674,0.08955284897685051,0.22429355874095147,0.14868653250166114,16,0.8284538797992355,0.8600400276984577,0.4465642116115929,0.06885878197925903,0.013363057918385981,0.8421541971271209,0.8189665669515487,0.7367229851744138,0.6153846153846154,0.7116860397030953,0.4960131178301457,0.6153846153846154,0.6076945909726188
20News,42,0.5,1.0,0.6606558518415373,0.3393441481584627,0.958485161802158,0.9507112137648579,0.9061880899662044,0.8112033752257566,0.7102421160568524,0.08944344719692832,0.5198528579637116,0.09966539579156913,13,0.9366312722542728,0.9378992284206259,0.72403693946306,0.2244499832293679,0.08158915737964337,0.842348122677908,0.4841458896097868,0.8235496731311005,0.6923076923076923,0.8661891467126529,0.4912165652055613,0.6923076923076923,0.6832378014086355
20News,42,0.5,0.7,0.6606558518415373,0.039344148158462655,0.955817684980292,0.9427533731307834,0.8973230220107079,0.17312284453803528,0.03695612932196778,0.02648201220546688,0.10524911402228354,0.0896930067919461,2,0.9325596048738697,0.9278728495781018,0.6979588936799027,0.020103623237206356,0.0024123366826398827,0.9539535368471344,0.9538245860336596,0.8412128601961754,0.9743589743589743,0.8527971160439581,0.5543013885993631,0.9743589743589743,0.7938191596674319
Mushrooms,42,0.1,1.0,0.5059311981020166,0.4940688018979834,0.9995762005648837,0.9996117011433581,0.9936143039591315,1.6324610566496316,2.840852704581733,0.014518805737213156,0.9051407650113106,0.013614343610982075,9,0.9993531076552751,0.9995107678552722,0.9812154317883321,0.48745913292665466,0.33214386350216574,0.9751595117881835,0.047677274517966994,0.9759640877582959,0.7948717948717949,0.9933597690996265,0.5636807740986534,0.7948717948717949,0.7839707793566916
Mushrooms,42,0.1,auto,0.5059311981020166,0.0,0.999842353948498,0.9998528711363506,0.9955385595920969,1.232949743024196,1.5410829202761065,0.023876111718037957,0.5585688824454943,0.00972016635469487,7,0.9997593672491215,0.9998146268826618,0.986875944121332,0.35951496477117956,0.17929404754443024,0.9585727549958747,0.44028692264424163,0.9828614903109801,0.8461538461538461,0.9954833127510385,0.5841060360533412,0.8461538461538461,0.8085810649860753
IMDB,42,0.1,1.0,0.5238003617193212,0.4761996382806788,0.8513081703001856,0.8543162016,0.780951000289939,0.7560644961843235,0.6675883345922846,0.17141573811054234,0.4355095627911408,0.20453290254261433,7,0.7730350765343614,0.8164475740162663,0.3556315787007549,0.20679166475031802,0.07657317476065702,0.6970440729996425,0.5796931428790273,0.6378073812026839,0.8461538461538461,0.6483714097504609,0.4395818873184657,0.8461538461538461,0.6447023810742576
IMDB,42,0.1,auto,0.5238003617193212,0.0,0.8518187503345371,0.8550213536,0.7835420393559929,0.14060899454707484,0.03146050594332665,0.029471715416312223,0.1139695850342356,0.15719776868729993,2,0.7738144317864533,0.817336021199198,0.3632535434425601,0.009691008252977076,0.0017660645257232025,0.9486539901462895,0.9439457088721586,0.7216478054047863,0.9743589743589743,0.6514679988094038,0.5251409154403869,0.9743589743589743,0.7169892962029216
20News,42,0.9,1.0,0.7114781270348665,0.28852187296513354,0.9621370660013179,0.9576688114377079,0.914545879056736,0.7250349647331887,0.6251863133704578,0.08245950128311369,0.47269422520873366,0.09071121903970723,14,0.9422055809351162,0.9466653640231857,0.7486227415847146,0.19685440526761977,0.07158679854369131,0.8547278623765421,0.5375689603879882,0.8394093933032538,0.6666666666666667,0.8791645621810055,0.500029483975819,0.6666666666666667,0.6819535709411637
20News,42,0.9,0.7,0.7114781270348665,0.011478127034866503,0.9661869763308647,0.9613493727900067,0.9174376390678066,0.5285824067717707,0.3159268225849013,0.04580555144629176,0.33964372698853657,0.0781942309200885,9,0.948387410762915,0.9513026399084664,0.7571293261186602,0.1339401441361958,0.03521862256319764,0.9197006390140398,0.6882935630375899,0.86157959772032,0.7948717948717949,0.8856064589300138,0.5277465132942686,0.7948717948717949,0.7360749223653591
IMDB,42,0.1,1.0,0.5238003617193212,0.4761996382806788,0.8444803305123292,0.8413931936000001,0.778599136353656,0.8664876046611645,0.7524421366349257,0.20106735075775536,0.38572035594419996,0.2133021962398426,17,0.7626129831482283,0.8001653964820541,0.34871318668006884,0.2421548504158359,0.08655177880434209,0.644483636428804,0.6360962268105448,0.6222751275963935,0.5897435897435898,0.6371638554367838,0.4463123240111841,0.5897435897435898,0.5577399230638526
IMDB,42,0.1,0.1,0.5238003617193212,0.42380036171932123,0.8467451952888281,0.8491606751999999,0.7767605884657856,2.8962844247429897,6.548521824244596,0.4191979964359105,0.7957747131586075,0.39309669374678696,7,0.766070098859938,0.8099519349106401,0.3433047976823641,0.8922006859474968,0.7681568785880672,0.2578253422331148,0.17157124657640554,0.3038214608916209,0.8461538461538461,0.6397756104843141,0.4787151228473411,0.8461538461538461,0.6548815264951671
Spambase,42,0.1,1.0,0.41679873217115687,0.5832012678288432,0.9174835827376747,0.9387817569635751,0.8495821727019499,0.769663471187037,0.5677869059631233,0.1168198991024889,0.45269161462783813,0.11773749382896408,5,0.8740459891682554,0.9228688629263692,0.557521385445271,0.21114675929995708,0.06483676560383403,0.7938206351163817,0.5602286690857383,0.7915402069635707,0.8974358974358975,0.7848120791799652,0.4843146072138963,0.8974358974358975,0.722187527943253
Spambase,42,0.1,0.9,0.41679873217115687,0.48320126782884315,0.9188973851324033,0.9387175765474886,0.8479776847977685,0.6760720668761475,0.44574990584642993,0.11037325103899685,0.3205283212661743,0.1117477772112105,5,0.8762040334465652,0.9227879996375017,0.5528015221307632,0.18117395511978251,0.05048550645540271,0.8052479608631161,0.7099482127422508,0.8021492480960585,0.8974358974358975,0.78393118507161,0.5098009766553221,0.8974358974358975,0.7303893530542765
MNIST,42,0.1,1.0,0.5153484491086185,0.48465155089138146,0.995464389853458,0.9961061870992222,0.9740849047090854,0.26247482669019934,0.06727423629495785,0.013496397064882357,0.15570606607379334,0.021177014296189317,19,0.9930767923707837,0.9950940405720192,0.9237665131430446,0.0487187453616819,0.005977673503794058,0.9769718329867261,0.8966650552494346,0.9625690159225078,0.5384615384615384,0.9706457820286158,0.5781804646048289,0.5384615384615384,0.695762595031661
MNIST,42,0.1,0.5,0.5153484491086185,0.015348449108618545,0.9954080698463136,0.9959548339468277,0.9727877444063697,0.1494263859748359,0.031280019319249175,0.0069430349756032204,0.19385497740336832,0.021419748110737623,13,0.992990824862435,0.9949033451164683,0.9199507041800304,0.012514792644184064,0.001744839730681661,0.9885883199723562,0.8534485353672698,0.9621390835589039,0.6923076923076923,0.9692816247196445,0.5636871142546791,0.6923076923076923,0.7417588104273386
20News,42,0.1,1.0,0.5880662609871535,0.41193373901284647,0.9488110748871845,0.9322240016430718,0.8821114369501466,0.8035640779188956,0.6892863778883078,0.11837894807221486,0.4544182210679977,0.12545521816264976,17,0.9218646344323452,0.9146065035473175,0.6532115309258747,0.22200348545600304,0.07912481272338433,0.7910570655439924,0.5582727044474505,0.7778705026803019,0.5897435897435898,0.8298942229685125,0.4856657141702264,0.5897435897435898,0.635101175627443
20News,42,0.1,0.2,0.5880662609871535,0.3880662609871535,0.9485956293720839,0.9267840510729162,0.8876268728854518,1.890167632166473,2.8791384683708783,0.3601783877955795,0.6232171535491944,0.28230848737763276,3,0.9215357759137262,0.9077525078707216,0.6694360868522378,0.5699900959011139,0.33664617769628935,0.3624434766085953,0.3670509325169249,0.5000505504083316,0.9487179487179487,0.8329081235455619,0.42723624662625104,0.9487179487179487,0.7362874396299205
MNIST,42,0.5,1.0,0.5918403200086488,0.40815967999135117,0.4407387546628792,0.4065205042512512,0.6600562776363392,1.9693851905539124,2.9082439889727376,0.5068797110557557,0.5068797110557557,0.5069659811254119,1,0.14633718610165342,0.25225315091533324,0.0,0.5953596518198513,0.3400689172622233,0.10240077040525164,0.49884235778520425,0.10213513236879146,1.0,0.13286344567232888,0.32776136592826444,1.0,0.48687493720019775
MNIST,42,0.5,0.1,0.5918403200086488,0.49184032000864886,0.9938545531587542,0.9942119721903885,0.9649229521492295,2.360004865520531,4.6244818721249725,0.39442660311888905,0.7952489905194073,0.3231137336167922,2,0.9906195190764591,0.9927074488873602,0.8968151327905795,0.7204562577838636,0.541894384931219,0.30173510399553194,0.17216680493174663,0.4277759231764857,0.9743589743589743,0.960047366918133,0.4328056949637694,0.9743589743589743,0.7890706787469589
