dataset,seed,c,method,true_prior,method_prior,prior_error,experiment,train_error,train_risk,train_accuracy,train_precision,train_recall,train_f1,train_auc,train_ap,train_max_f1,train_anice,train_snice,train_ece,train_mce,train_brier,test_error,test_risk,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_ap,test_max_f1,test_anice,test_snice,test_ece,test_mce,test_brier,val_error,val_risk,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_ap,val_max_f1,val_anice,val_snice,val_ece,val_mce,val_brier
20News,42,0.1,vpu_nomixup_mean,0.5880662609871535,0.9,0.3119337390128465,20News_case-control_random_c0.1_seed42_methodprior0.9,0.1108857336037864,0.4844151437887072,0.8891142663962136,0.9077123050259965,0.9032768036792181,0.905489122604812,0.9420016051523398,0.9538170882026171,0.9064469914040115,0.3749105615473994,0.14944305032139915,0.07402540621189674,0.24950361779305785,0.09518256134109301,0.14073287307488047,-0.37854486365173956,0.8592671269251195,0.8777199621570483,0.8723554301833568,0.8750294741806178,0.9299429772588867,0.945296303933187,0.8767377201112141,0.6573646026064383,0.448092350461809,0.10090735490892364,0.4694475789660031,0.11872409264021018,0.06140350877192979,-0.48947367751807497,0.9385964912280702,0.9130434782608695,0.984375,0.9473684210526315,0.9568749999999999,0.9482273119066416,0.9618320610687023,0.6990815626541732,0.7299997220551302,0.05925297445470565,0.5411580204963684,0.04991051160956327
20News,42,0.1,vpu_nomixup_mean_prior,0.5880662609871535,0.9,0.3119337390128465,20News_case-control_random_c0.1_seed42_methodprior0.9,0.11950642325895877,0.5091277874346276,0.8804935767410412,0.8838271946829134,0.9173613107214716,0.9002820874471086,0.9470302086863168,0.958467652345394,0.9026941817139582,0.6732753227254055,0.4323570272866162,0.08309449465667348,0.3402653897850259,0.09859421507603018,0.14325544344131702,-0.4074614854550273,0.856744556558683,0.8536422365783025,0.9007992477668078,0.8765869838728125,0.934523456084687,0.9476651413268931,0.87801593536079,0.6834726633882172,0.48642336280623794,0.10332856936859039,0.4214339531384982,0.11969536512004572,0.07017543859649122,-0.47368421052631576,0.9298245614035088,0.9117647058823529,0.96875,0.9393939393939394,0.96375,0.9662338294329272,0.9465648854961832,0.7118534624983764,0.5510882529808911,0.07042509464449001,0.5586476922035217,0.06348870276251571
20News,42,0.5,vpu_nomixup,0.6606558518415373,,0.0,20News_case-control_random_c0.5_seed42_methodprior_auto,0.11327717050755415,0.30889259194428065,0.8867228294924459,0.9445826736032572,0.8801770471071767,0.9112432491407998,0.9477184194402062,0.9697671337794334,0.9162883986065659,0.31478197440604117,0.09246534260926037,0.07031384294290177,0.1726958920706564,0.08797788590301071,0.11484333510355815,-0.2761211645964037,0.8851566648964418,0.9222526787939198,0.8700047014574518,0.8953671222934559,0.9442253395074742,0.9566738952807077,0.8982221691922205,0.21340234621893955,0.05285554811515218,0.05063903330173887,0.14856580495834348,0.09056203596327413,0.052631578947368474,-0.34771360430801124,0.9473684210526315,0.9393939393939394,0.96875,0.9538461538461539,0.9665625,0.9611382477307933,0.96875,0.7023333800845601,0.5086998298455643,0.11181152899537168,0.5085787177085876,0.05706135618676577
20News,42,0.5,vpu_nomixup_mean,0.6606558518415373,,0.0,20News_case-control_random_c0.5_seed42_methodprior_auto,0.04880595975771074,0.29689546014193097,0.9511940402422893,0.9620399579390115,0.9641690378332807,0.963103321227433,0.9723870712575514,0.9805262067459307,0.9641262671358791,0.5251877443470767,0.2875698660927222,0.04258016560177462,0.42689960343497135,0.045370947106897146,0.10488582049920336,-0.30208427755362927,0.8951141795007966,0.9090694378837978,0.9047954866008463,0.9069274269557022,0.9537873122608215,0.9621217882706653,0.9092790617454295,0.8478671251872526,0.6792579102309757,0.08997584039272924,0.38075706618172783,0.09472401142116306,0.03508771929824561,-0.35930406001576204,0.9649122807017544,0.9545454545454546,0.984375,0.9692307692307692,0.9703124999999999,0.966740724440933,0.9692307692307692,0.29016687216361475,0.0989466494426011,0.04512021696325718,0.4162876605987549,0.03636412180060432
20News,42,0.5,vpu_nomixup_mean_prior,0.6606558518415373,,0.0,20News_case-control_random_c0.5_seed42_methodprior_auto,0.11829005082503652,0.30136048958957723,0.8817099491749635,0.9511234653694696,0.8654231215091158,0.9062517243282018,0.9473847069018386,0.9695195237804741,0.9163682325679375,0.4503811803203377,0.18136938977862557,0.07622917544444001,0.21083644320887907,0.09071681552633484,0.11802973977695164,-0.26489387543607884,0.8819702602230484,0.9304169864415451,0.8549600376116596,0.891093960553718,0.9433449277756885,0.9563718407168041,0.8977861516721619,0.29434995845122514,0.09737194619939886,0.04776623709284587,0.17229511737823489,0.09177244005388194,0.04385964912280704,-0.34771360430801124,0.956140350877193,0.9538461538461539,0.96875,0.9612403100775194,0.96875,0.9649295052762963,0.9612403100775193,0.478260724176555,0.25027325436334774,0.10193398101418687,0.5482363104820251,0.05379880377387215
Spambase,42,0.1,vpu_nomixup,0.41679873217115687,0.2,0.21679873217115686,Spambase_case-control_random_c0.1_seed42_methodprior0.2,0.22424722662440566,0.007554147020572717,0.7757527733755943,0.9815059445178336,0.4708491761723701,0.6364025695931478,0.9051514770577321,0.9015269162728409,0.8152610441767069,2.5268911591835557,5.5374083719344585,0.27575523899528664,0.7856680413490624,0.2926584887932755,0.2073832790445168,0.07882736197770872,0.7926167209554832,0.967391304347826,0.4903581267217631,0.6508226691042047,0.8802245327172014,0.8743384630370066,0.7940298507462686,2.47569736040681,5.2790833653264375,0.24767625195972306,0.7953576594591141,0.27923899795681134,0.21621621621621623,0.08108108108108109,0.7837837837837838,1.0,0.4666666666666667,0.6363636363636364,0.8757575757575757,0.8654905932847108,0.8387096774193549,2.250768088361636,4.275852042978573,0.2551607014359655,0.3007781038681666,0.288580235713596
Spambase,42,0.1,vpu_nomixup_mean,0.41679873217115687,0.2,0.21679873217115686,Spambase_case-control_random_c0.1_seed42_methodprior0.2,0.15398837823560485,0.48103539274913953,0.8460116217643951,0.7508825012607161,0.9435994930291508,0.8362819432743611,0.9389894277750225,0.8887902017139694,0.8610603290676416,0.8144760675242491,0.6044669666806929,0.16482810695777161,0.3694340510973855,0.12460139736186782,0.17480998914223667,-0.07014115340805469,0.8251900108577633,0.7086776859504132,0.9449035812672176,0.8099173553719008,0.93874719827799,0.8955455730430787,0.8634590377113134,0.843907201293175,0.6787578278581164,0.18145141806797277,0.45000130228879975,0.13308623545607018,0.05405405405405406,-0.08108108108108109,0.9459459459459459,0.8823529411764706,1.0,0.9375,0.9545454545454545,0.8709415965298318,0.9375,0.6838554165918332,0.5409913470838015,0.2175431555590114,0.4763984978199005,0.09708675952721213
Spambase,42,0.1,vpu_nomixup_mean_prior,0.41679873217115687,0.2,0.21679873217115686,Spambase_case-control_random_c0.1_seed42_methodprior0.2,0.2210776545166403,0.007554147020572717,0.7789223454833597,0.9894319682959049,0.47465145754119137,0.6415417558886509,0.9205023844620783,0.9173380291845156,0.8381270903010034,2.4542244405744995,5.262665150786836,0.274040217228466,0.7800375112410515,0.2844057069243157,0.2052117263843648,0.07882736197770872,0.7947882736156352,0.9728260869565217,0.4931129476584022,0.6544789762340036,0.8977062906681674,0.8913479905932237,0.8211143695014663,2.4074688914912614,5.0254773927042224,0.2435563249547888,0.7687207015111432,0.27148033079620265,0.21621621621621623,0.08108108108108109,0.7837837837837838,1.0,0.4666666666666667,0.6363636363636364,0.903030303030303,0.904800738477209,0.8749999999999999,2.230900649543431,4.26334951113501,0.25067944603191844,0.7934039831161499,0.2794829412260636
Mushrooms,42,0.1,vpu_nomixup,0.5059311981020166,0.7,0.19406880189798337,Mushrooms_case-control_random_c0.1_seed42_methodprior0.7,0.0198695136417556,0.4106464985568045,0.9801304863582444,0.9993906154783668,0.9613130128956624,0.9799820734986555,0.9994732066331808,0.9994943330014668,0.9873492203589291,1.2010424200800698,1.2714612767863855,0.06985629324302461,0.5101727325665323,0.022177086791698265,0.020923076923076933,-0.30886153470552885,0.9790769230769231,0.9986684420772304,0.9578544061302682,0.9778357235984355,0.9994797402037963,0.9994532752223791,0.987765614938828,1.1670413760893796,1.2876031036540225,0.066017074198677,0.5685702860355377,0.021273567848014322,0.01538461538461533,-0.33384613623985876,0.9846153846153847,0.96875,1.0,0.9841269841269841,1.0,1.0,1.0,0.7722361368001985,0.7477836312642158,0.0785483344243123,0.5047172904014587,0.018178596734748968
Mushrooms,42,0.1,vpu_nomixup_mean,0.5059311981020166,0.7,0.19406880189798337,Mushrooms_case-control_random_c0.1_seed42_methodprior0.7,0.009786476868327454,0.42333926283450596,0.9902135231316725,0.9946777054997044,0.9859320046893317,0.9902855460700618,0.9997724470796524,0.9997790156522616,0.9922435240743451,0.6654161793455381,0.5182489892737661,0.00597420139707249,0.7706927806138992,0.007131362905686809,0.009230769230769265,-0.3286769197904147,0.9907692307692307,0.993573264781491,0.9872286079182631,0.9903907751441384,0.9997451788753288,0.9997267555113902,0.9942711648631445,1.1391643729895378,1.555586674273178,0.006977626006763694,0.8238549530506134,0.0067400918836025125,0.0,-0.33384613623985876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8766809700685101,0.8888589086782759,0.006371692356725153,0.3729878067970276,0.002146146658602736
Mushrooms,42,0.1,vpu_nomixup_mean_prior,0.5059311981020166,0.7,0.19406880189798337,Mushrooms_case-control_random_c0.1_seed42_methodprior0.7,0.00934163701067614,0.4208185036411489,0.9906583629893239,0.9976225854383358,0.9838804220398594,0.9907038512616202,0.9997961963214359,0.999803643394796,0.9928057553956834,0.8586800291042375,0.6832460793308279,0.008056728901336862,0.5053533911705017,0.007065052231308331,0.00861538461538458,-0.32781538156362683,0.9913846153846154,0.9961290322580645,0.9859514687100894,0.9910141206675225,0.9997785483083215,0.9997673695884803,0.9949044585987262,1.1139503085879068,1.2981689139639483,0.00788585028073822,0.8226639032363892,0.006821659348641506,0.0,-0.33384613623985876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0437439604331764,1.293169317759329,0.011537921887177689,0.49829232692718506,0.004076949479739754
Spambase,42,0.1,vpu_nomixup,0.41679873217115687,0.3,0.11679873217115688,Spambase_case-control_random_c0.1_seed42_methodprior0.3,0.14580031695721074,0.011331220751267164,0.8541996830427893,0.9515845070422535,0.6850443599493029,0.7966101694915254,0.9235337624676255,0.919799941789859,0.8398671096345516,2.0119949263669192,3.597432820327948,0.251203479942936,0.6849662742211827,0.2461877517107403,0.14657980456026054,0.11824104607299407,0.8534201954397395,0.9130434782608695,0.6942148760330579,0.7887323943661971,0.9015818004087799,0.8942570610353915,0.8225108225108226,1.9728275800033692,3.4354816669126707,0.23223976272357533,0.6647140868639542,0.2376751762379232,0.16216216216216217,0.12162162162162163,0.8378378378378378,0.9090909090909091,0.6666666666666666,0.7692307692307693,0.9090909090909091,0.9148906485671191,0.8749999999999999,1.9220351914821612,3.1563033572078214,0.3030753693467862,0.7032473087310791,0.2485105696971313
Spambase,42,0.1,vpu_nomixup_mean,0.41679873217115687,0.3,0.11679873217115688,Spambase_case-control_random_c0.1_seed42_methodprior0.3,0.1310089804543053,0.4509508724383935,0.8689910195456947,0.7874601487778958,0.9391634980988594,0.8566473988439306,0.9435052109164048,0.8996810554255099,0.8735420503376304,0.6681040735069319,0.45010504639408266,0.15797301677999767,0.35492281480269,0.11802613029450564,0.1585233441910966,-0.10456026493532261,0.8414766558089034,0.7323340471092077,0.9421487603305785,0.8240963855421687,0.9425634645575994,0.9101518148635787,0.8701472556894244,0.7201541010474268,0.5295010801891296,0.1778829497134517,0.4731531126158578,0.12667532935133372,0.05405405405405406,-0.12162162162162163,0.9459459459459459,0.8823529411764706,1.0,0.9375,0.9545454545454545,0.8709415965298318,0.9375,0.6194044891746434,0.4712293490149942,0.2494741247312443,0.6558313965797424,0.10303664975335255
Spambase,42,0.1,vpu_nomixup_mean_prior,0.41679873217115687,0.3,0.11679873217115688,Spambase_case-control_random_c0.1_seed42_methodprior0.3,0.14685684099313256,0.011331220688293425,0.8531431590068674,0.9498239436619719,0.6837769328263625,0.7951363301400147,0.9176328789423412,0.914394525770911,0.8336713995943206,1.9343202174510266,3.479012906293692,0.2805564895299806,0.5112147443426256,0.24201754169346862,0.15092290988056456,0.11824104607299407,0.8490770901194354,0.9057971014492754,0.6887052341597796,0.7824726134585289,0.8948922262705254,0.888389462841896,0.8188512518409425,1.8917060432303816,3.3183935133977838,0.24482100310934612,0.46282087119749793,0.23352753769859902,0.16216216216216217,0.12162162162162163,0.8378378378378378,0.9090909090909091,0.6666666666666666,0.7692307692307693,0.903030303030303,0.904800738477209,0.8749999999999999,1.7448915781971253,2.7659271584401326,0.3002755456679576,0.5199203491210938,0.24080312895553294
FashionMNIST,42,0.1,vpu_nomixup,0.5238095238095238,0.1,0.42380952380952386,FashionMNIST_case-control_random_c0.1_seed42_methodprior0.1,0.014045214045214083,0.4753214685814071,0.9859547859547859,0.9832502431906615,0.9900520355065809,0.9866394167708874,0.9971909117704955,0.9964546552434835,0.9866573033707866,0.2871324728172528,0.08357348836887567,0.03177943582951839,0.1578306661711799,0.013880357196350923,0.015599999999999947,-0.048720000591874126,0.9844,0.9817024661893397,0.9872,0.9844435580374951,0.9970201599999999,0.9954606016868673,0.9846582984658299,0.2740680005204922,0.07638119887048907,0.029738071997463707,0.13397371201288133,0.014909064816691086,0.015000000000000013,-0.04866666793823242,0.985,0.9833887043189369,0.9866666666666667,0.9850249584026622,0.9980111111111111,0.9978632848218546,0.9866666666666668,0.3923920574494907,0.16536468332829304,0.035441138783935455,0.5687429904937744,0.014258351226101865
FashionMNIST,42,0.1,vpu_nomixup_mean,0.5238095238095238,0.1,0.42380952380952386,FashionMNIST_case-control_random_c0.1_seed42_methodprior0.1,0.604697771364438,0.9476190495762435,0.39530222863556197,0.09555876222542889,0.018243036424854607,0.030637160408152776,0.2194177820445038,0.36832657486016507,0.687521702073929,0.8746960482807669,0.6717072794955881,0.4760903999918983,0.4760903999918983,0.47613458731362046,0.5826,-0.0500000008970499,0.4174,0.087,0.0174,0.029,0.21812526000000002,0.34740814298405,0.6666666666666666,1.9953690284005177,2.986625742048834,0.49988651275634766,0.49988651275634766,0.4999441628769486,0.5833333333333333,-0.0500000003973643,0.4166666666666667,0.08333333333333333,0.016666666666666666,0.027777777777777776,0.2364222222222222,0.3538066201625408,0.6666666666666666,1.9999216473149768,2.99976599860586,0.4999103546142578,0.4999103546142578,0.49996367547817255
FashionMNIST,42,0.1,vpu_nomixup_mean_prior,0.5238095238095238,0.1,0.42380952380952386,FashionMNIST_case-control_random_c0.1_seed42_methodprior0.1,0.4244348244348244,0.00476190486129362,0.5755651755651756,0.9967938441808272,0.19032751760024488,0.3196257839004832,0.992618787095524,0.9912896883450315,0.9687831811424931,2.493509399642267,4.986131272066043,0.4263631534517792,0.8146589310594415,0.3614361929445809,0.4012,0.0500000008970499,0.5988,0.994,0.1988,0.3313333333333333,0.9915599800000001,0.9893589298806438,0.9617777777777778,2.4774577982331007,4.929420131170612,0.40589932462414724,0.8105746546277294,0.34527971753367037,0.4,0.0500000003973643,0.6,1.0,0.2,0.3333333333333333,0.9898666666666667,0.9879093685921818,0.9650582362728785,2.518765716421117,5.092934531899463,0.40489541841205207,0.8011707407172008,0.3444465634598446
MNIST,42,0.9,vpu_nomixup,0.6474783197357518,,0.0,MNIST_case-control_random_c0.9_seed42_methodprior_auto,0.015231625757204381,0.1520030672621969,0.9847683742427956,0.9854462029286828,0.9911129538162022,0.9882714551484267,0.9976628046028916,0.9983433448166326,0.9883641587358593,0.10963115746416595,0.012126735738033549,0.00344279670417017,0.06332148525245407,0.011954719332454693,0.01770000000000005,-0.31350901508331297,0.9823,0.9731022115959355,0.9914738124238733,0.9822021116138763,0.9982706211968669,0.9980420356188051,0.9839345256138224,0.44132586925545847,0.20112308630042908,0.009588931682845555,0.2600685174648578,0.013410245711273774,0.0050000000000000044,-0.31834351857503257,0.995,0.9899328859060402,1.0,0.9949409780775716,0.9980550152820228,0.9974635207214406,0.9949409780775718,0.8697069017907227,0.7665057526415509,0.015749315758390968,0.4758604168891907,0.007848349119245559
MNIST,42,0.9,vpu_nomixup_mean,0.6474783197357518,,0.0,MNIST_case-control_random_c0.9_seed42_methodprior_auto,0.013445848944290795,0.1516509048577855,0.9865541510557092,0.9857812276434397,0.9935645527634568,0.9896575871294417,0.9980470416755287,0.9986737458235583,0.9897108996229126,0.14586723629488227,0.02217929263784158,0.004890585454761374,0.12241140562434527,0.010504678603628016,0.017900000000000027,-0.3148039705276489,0.9821,0.9708391192223765,0.9935038570848559,0.9820407344235978,0.9982233308383868,0.9979193469788536,0.9832119741100324,0.6311190770631225,0.38520973741026954,0.011852516694739443,0.279416981496309,0.014222046445937922,0.00666666666666671,-0.3140269978841146,0.9933333333333333,0.9932203389830508,0.9932203389830508,0.9932203389830508,0.9971436510141706,0.9952731023566452,0.9949409780775718,0.8424510454773347,0.6974848419921993,0.011060407790355381,0.42270779609680176,0.006579092139423445
MNIST,42,0.9,vpu_nomixup_mean_prior,0.6474783197357518,,0.0,MNIST_case-control_random_c0.9_seed42_methodprior_auto,0.013644268590170094,0.15117538423474872,0.9863557314098299,0.986542906803806,0.9924649385297617,0.9894950620501254,0.9981424745564828,0.9986224683932944,0.989530254419311,0.13977815964015797,0.0190295137722568,0.0039851526760557405,0.09424245623958033,0.010751366437714693,0.01629999999999998,-0.313897500038147,0.9837,0.9752544402314908,0.9920828258221681,0.9835966589513938,0.9986692285078123,0.9984928420666158,0.9847870182555781,0.4540898560454092,0.20112031764251,0.009117418141337132,0.23849487112414453,0.012136108011234251,0.00666666666666671,-0.3161852518717448,0.9933333333333333,0.98989898989899,0.9966101694915255,0.9932432432432432,0.9982661850514032,0.9977809164970101,0.9949409780775718,0.6231625392298336,0.48073944911439886,0.01420984336097413,0.45683354139328003,0.006929213566388981
